task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
perform_detection_inference,2024-05-02T13:16:28,detection_inference,b398dcc9-334b-41d2-a3af-cabf191bef13,1.799443244934082,2.713989256713724e-07,1.509909993425092e-07,8.016687887205977,0.0,0.052928924560546875,4.000915145175449e-06,0,2.6372667131605945e-08,4.027287812307054e-06,France,FRA,île-de-france,,,Linux-5.0.0-1-generic-x86_64-with-glibc2.2.5,3.8.16,2.3.4,4,Intel(R) Atom(TM) Processor E3950 @ 1.60GHz,,,2.3965,48.6735,7.636989593505859,process,N
