task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
perform_detection_inference,2024-04-25T13:34:51,detection_inference,e4d90bd7-9eed-465f-9d6d-c377a162a63f,0.18872785568237305,1.5040945837365906e-07,7.963712336392497e-07,42.5,0.0,0.05304479598999024,2.229148977332645e-06,0,2.7765067697297736e-09,2.231925484102375e-06,France,FRA,hauts-de-france,,,Linux-6.6.16-linuxkit-aarch64-with-glibc2.17,3.8.16,2.3.4,10,Unknown,,,2.4429,49.2579,7.657276153564453,process,N
