task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
perform_detection_inference,2024-05-02T14:36:27,detection_inference,40a8698e-fe42-4ba8-9e48-77c42b3f610a,2.6671390533447266,2.8519800811143636e-07,1.060932238492302e-07,5.619234082242609,0.0,0.051249504089355476,4.1938369661777795e-06,0,3.821538745683029e-08,4.23205235363461e-06,France,FRA,île-de-france,,,Linux-5.0.0-1-generic-x86_64-with-glibc2.2.5,3.8.16,2.3.4,4,Intel(R) Atom(TM) Processor E3950 @ 1.60GHz,,,2.3965,48.6735,7.636966705322266,process,N
