task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
perform_detection_inference,2024-05-02T12:10:34,detection_inference,6b72db7c-4eea-43fa-a40b-92ce36150a31,1.893768072128296,3.274970137108551e-07,1.7287767421783978e-07,9.201005602380064,0.0,0.054073333740234375,4.8313819206577055e-06,0,2.834524525496818e-08,4.859727165912673e-06,France,FRA,île-de-france,,,Linux-5.0.0-1-generic-x86_64-with-glibc2.2.5,3.8.16,2.3.4,4,Intel(R) Atom(TM) Processor E3950 @ 1.60GHz,,,2.3965,48.6735,7.636989593505859,process,N
