task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
perform_detection_inference,2024-05-02T14:54:22,detection_inference,b1e52c10-3004-4344-ba6d-569460c08c6c,1.7089245319366455,1.8210121672967353e-07,1.0657244316731646e-07,5.653983132922297,0.0,0.05222654342651367,2.6775060308920767e-06,0,2.4693356697677397e-08,2.702199387589754e-06,France,FRA,île-de-france,,,Linux-5.0.0-1-generic-x86_64-with-glibc2.2.5,3.8.16,2.3.4,4,Intel(R) Atom(TM) Processor E3950 @ 1.60GHz,,,2.3965,48.6735,7.636966705322266,process,N
