task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
perform_detection_inference,2024-05-02T14:54:11,detection_inference,d17c9a14-69d7-43d4-a5b8-eb63016744ca,1.7169663906097412,2.1410900323386994e-07,1.2469334778212662e-07,6.613172530978243,0.0,0.05222511291503906,3.1523075218441166e-06,0,2.4855309939084692e-08,3.177162831783201e-06,France,FRA,île-de-france,,,Linux-5.0.0-1-generic-x86_64-with-glibc2.2.5,3.8.16,2.3.4,4,Intel(R) Atom(TM) Processor E3950 @ 1.60GHz,,,2.3965,48.6735,7.636966705322266,process,N
