task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
perform_detection_inference,2024-04-29T12:40:53,detection_inference,cf0f571a-8e47-42cd-b88f-f15264817577,0.18486762046813965,1.4922724405169786e-07,8.054309605973614e-07,42.5,0.0,0.5567264556884766,2.1865574849976438e-06,0,2.7825124465152837e-08,2.2143826094627966e-06,France,FRA,hauts-de-france,,,Linux-6.6.16-linuxkit-aarch64-with-glibc2.17,3.8.16,2.3.4,10,Unknown,,,2.4429,49.2579,7.657276153564453,process,N
